URI	Label	Support	True_positives	False_positives	False_negatives	Precision	Recall	F1_score
http://uricorn.fly/linsearch#tec	Technik allgemein	5003	5003	58971	0	0.07820364523087504	1.0	0.14506284703596853
http://uricorn.fly/linsearch#fer	Werkstoffkunde	2958	2956	12003	2	0.19760679189785413	0.9993238674780257	0.32996595412178376
http://uricorn.fly/linsearch#mas	Maschinenbau, Energietechnik	7406	7405	38162	1	0.16250795531854192	0.9998649743451256	0.2795763879712306
http://uricorn.fly/linsearch#elt	Elektrotechnik	3916	3914	29598	2	0.11679398424444976	0.9994892747701737	0.20914823127070645
http://uricorn.fly/linsearch#ver	Verkehrstechnik, Verkehrswesen	4134	4134	18341	0	0.1839377085650723	1.0	0.31072193618700444
http://uricorn.fly/linsearch#bau	Bauwesen	5035	5032	36271	3	0.12183134397017166	0.9994041708043694	0.21718675816824207
http://uricorn.fly/linsearch#ber	Bergbau	544	544	8684	0	0.05895101863892501	1.0	0.11133851821530905
http://uricorn.fly/linsearch#cet	Chemische und Umwelttechnik	8157	8155	45714	2	0.15138576918079044	0.9997548118180704	0.26295424499403475
http://uricorn.fly/linsearch#med	Medizintechnik	744	744	7717	0	0.08793286845526534	1.0	0.16165127648017383
http://uricorn.fly/linsearch#meda	Medizin	4095	4094	34994	1	0.10473802701596398	0.9997557997557998	0.18961165273371466
http://uricorn.fly/linsearch#arc	Architektur	6982	6978	37419	4	0.157172781944726	0.9994270982526496	0.2716284863465619
http://uricorn.fly/linsearch#che	Chemie	4576	4575	38342	1	0.10660111377775706	0.9997814685314685	0.19265997094308632
http://uricorn.fly/linsearch#inf	Informatik	5372	5369	17476	3	0.23501860363318014	0.9994415487714073	0.3805507318283305
http://uricorn.fly/linsearch#mat	Mathematik	4477	4476	25849	1	0.14760098928277	0.9997766361402725	0.25722659617263377
http://uricorn.fly/linsearch#phy	Physik	5839	5838	18519	1	0.2396846902327873	0.9998287377975681	0.3866737316200821
http://uricorn.fly/linsearch#bio	Biowissenschaften, Biologie	4002	4001	25754	1	0.13446479583263318	0.9997501249375312	0.2370471309654294
http://uricorn.fly/linsearch#pae	Erziehungswissenschaften, Fachdidaktiken	13998	13992	97292	6	0.12573236044714425	0.9995713673381912	0.22336808160789262
http://uricorn.fly/linsearch#hor	Gartenbau	3408	3406	5951	2	0.3640055573367532	0.9994131455399061	0.5336466901684292
http://uricorn.fly/linsearch#geo	Geowissenschaften, Geographie	4733	4733	65204	0	0.06767519338833522	1.0	0.12677112628900494
http://uricorn.fly/linsearch#his	Geschichte	8379	8378	58313	1	0.125624147186277	0.9998806540159924	0.22320500865858536
http://uricorn.fly/linsearch#lin	Sprachwissenschaften	3378	3374	8440	4	0.2855933638056543	0.9988158673771462	0.4441811479726171
http://uricorn.fly/linsearch#lit	Literaturwissenschaften	7137	7135	29211	2	0.19630770923898092	0.9997197702115735	0.328174229009038
http://uricorn.fly/linsearch#phi	Philosophie	2954	2954	17969	0	0.1411843425894948	1.0	0.2474347698622105
http://uricorn.fly/linsearch#jur	Rechtswissenschaften	11131	11128	61553	3	0.1531074145925345	0.9997304824364388	0.2655466997565981
http://uricorn.fly/linsearch#rel	Religionswissenschaft, Theologie	3471	3470	8101	1	0.29988765015988245	0.9997118985883031	0.46137481717856665
http://uricorn.fly/linsearch#sow	Sozialwissenschaften	16320	16319	35958	1	0.31216404919945673	0.999938725490196	0.47579340204382115
http://uricorn.fly/linsearch#spo	Sportwissenschaft	1144	1143	8791	1	0.11505939198711496	0.9991258741258742	0.20635493771438887
http://uricorn.fly/linsearch#oek	Wirtschaftswissenschaften	13239	13235	79987	4	0.14197292484606638	0.9996978623763124	0.2486356506138398
http://uricorn.fly/linsearch#rest	Konnte nicht zugeordnet werden.	9151	9151	12127	0	0.43006861547137887	1.0	0.6014657070557692
	None	0	0	0	0	0.0	0.0	0.0
