jur 650-670	Besonderes Schuldrecht
jur 603.3	Persönlichkeitsrechte - Grundfragen
jur 109.5	Europarecht. Steuerrecht
jur 030	Rechtsgeschichte - allgemein
jur 086	Rechtsordnung im Krieg / Besatzungsrecht
jur 021.5	Entscheidungslehre
jur 507.7	Zivilprozessrecht. Beweisverfahren
jur 342.2	Öffentliches Privatvermögensrecht / Vermögensbildung / Privatisierung / Förderung
jur 450.6	Sozialrecht. Verwaltungsakt
jur 245.1	Umweltrecht / Umweltschutz / Immissionsrecht / Nachbarschutz - Grundfragen
jur 870.5	Deliktstypen / Gefährdungsdelikt / Verletzungsdelikt
jur 089-091	Internationale Gerichtsbarkeit
jur 402.5	Sonstige Straßen und Wege
jur 135.4	Menschenwürde / Körperliche Unversehrtheit / Recht auf Leben / Recht auf Arbeit / Persönlichkeitsschutz / Informationelle Selbstbestimmung
jur 392.3	Kapitalmarktstrafrecht
jur 103.3	Europarecht. Menschenrechte
jur 240.1	Polizeirecht / Ordnungsrecht - Grundfragen
jur 004-007	Rechtsphilosophie
jur 120.3	Europarecht. Wertpapierrecht
jur 477	Justizverwaltung / Justizorganisation
jur 392.4	Wirtschaftsstrafrecht. Schwarzhandel
jur 003	Rechtswissenschaftler
jur 388.5	Wasserrecht. Gemeingebrauch / Wasserrecht. Sondernutzung
jur 060-bn	Völkerrechtliche Verträge
jur 007.8	Rechtsphilosophie - Einzelfragen
jur 552.4	Verfahren in weiteren Angelegenheiten der freiwilligen Gerichtsbarkeit
jur 505.4	Zivilprozessrecht. Urteil
jur 893	Straftaten im Amt
jur 937.4	Beleidigung
jur 933.5	Abtreibung
jur 400.1	Verkehrsverfassung / Verkehrsverwaltung
jur 708.5	Scheidung der Ehe. Verhältnis zu den Kindern
jur 996.2	Syrien
jur 875.6	Tierquälerei / Tierschutz
jur 416.7	Schiffsgläubigerrecht / Ladungsgläubigerrecht
jur 162	Staatsangehörigkeit
jur 110.2	Europarecht. Wirtschaftslenkung / Europarecht. Investitionen
jur 068	Menschenrechte / Völkerrechtliches Individualrecht
jur 671.3	Ungerechtfertigte Bereicherung. Nichteintritt / des bezweckten Erfolges / Ungerechtfertigte Bereicherung. Wegfall des rechtlichen Grundes / Ungerechtfertigte Bereicherung. Erfüllung trotz Einrede / Ungerechtfertigte Bereicherung. Kenntnis des Nichtbestehens der Schuld / Ungerechtfertigte Bereicherung. Kenntnis des Nichteintritts des Erfolges
jur 290	Presserecht
jur 674.5	Aufsichtspflichtverletzung / Aufopferungsanspruch
jur 289.8	Kommunikationsmittel / Medien / Massenmedien
jur 025-027	Rechtsvergleichung / Rechtsangleichung
jur 450	Sozialrecht
jur 084	See-, Land- und Luftkrieg
jur 066-deut	Völkerrechtliche Stellung. Deutschland
jur 115.4	Europarecht. Verkehrsrecht / Europarecht. Transportrecht
jur 915	Strafvollstreckung
jur 818.5	KFZ-Versicherung / Allgemeine Bedingungen für die Kraftfahrtversicherung
jur 154.5	Volksentscheid
jur 076-jl	Internationales Kernenergierecht
jur 815	Versicherungsvertragsrecht
jur 706.3	Wirkung der Ehe. Schlüsselgewalt / Wirkung der Ehe. Mitarbeit / Wirkung der Ehe. Haushaltsführung / Wirkung der Ehe. Beruf / Wirkung der Ehe. Rechte der Ehegatten gegen Dritte /  Wirkung der Ehe. Eigentumsvermutung
jur 683	Grundstücke
jur 908.5	Strafverfahren. Einstellung / Strafverfahren. Absehen von Strafe
jur 909	Strafverfahren. Hauptverfahren
jur 635.8	Leistungsstörungen - Einzelfragen
jur 940.8	Kriminalgeographie
jur 420.7	Zeitcharter / Charter parties / Raumcharter / Liegezeit / Ladezeit / Liegegelds
jur 217.5	Kommunale Neugliederung / Gebietsreform
jur 076-mb-077	Völkerrechtliches Zivilrecht
jur 001-003	Grundlagen / Festschriften / Rechtswissenschaftler
jur 190.1	Öffentlich-rechtlicher Anspruch / Subjektives öffentliches Recht / Verjährung im öffentlichen / Recht / Verwaltungsrecht. Leistungsstörung / Verwaltungsrecht. Rechtsnachfolge -  Grundfragen
jur 117.9	Europäische Rechtspflege
jur 612.1	Willenserklärung - Einzelfragen
jur 076-ja	Internationales Wirtschaftsrecht / GATT
jur 997.47	Philippinen
jur 110-110.3	Europarecht. Wirtschaftsordnungsrecht / Europarecht. Wirtschaftsverfassung / Binnenmarkt
jur 683.8	Grundstücke – Einzelfragen
jur 745.5	Bürgerliches Recht. Berlin
jur 450-473	Sozialrecht / Jugendrecht
jur 909-910	Strafverfahren. Hauptverfahren
jur 076-ky	Internationaler Datenverkehr / Internationales Fernmeldewesen
jur 890.3	Staatsgefährdung / Spionage / Landesverrat
jur 800.4	Gesellschaftsrecht. Vermögen / Gesellschaftsrecht. Prüfung / Gesellschaftsrecht. Rechnungslegung
jur 971.4	Katholisches Kirchenrecht. Kultusverwaltung
jur 121.6	Europarecht. Konzernrecht
jur 500-558	Zivilprozessrecht / Zwangsvollstreckungsrecht / Insolvenzrecht / Freiwillige Gerichtsbarkeit / Kostenrecht
jur 874	Straftaten gegen Religion, Familie und Personenstand
jur 998.27	Gambia
jur 170-179	Verfassungsrecht. Länder / Verfassungsgerichtsbarkeit. Länder
jur 104-129	Europäische Union
jur 555	Kostenrecht / Gebühren
jur 905	Grundfragen Strafverfahrensrecht
jur 998.6	Äthiopien
jur 614.8	Vertrag - Einzelfragen
jur 076-pm	Internationales Prozessrecht
jur 220.1	Öffentlicher Dienst - Grundfragen
jur 215.7	Gemeindewirtschaftsrecht. Vermögen / Gemeindenutzungsrecht
jur 933	Verbrechen / Typologie des Verbrechens
jur 459.5	Erziehungsgeld / Elternzeit
jur 890.2	Friedensverrat / Hochverrat / Attentat / Politischer Mord
jur 841.5	Internationales Privatrecht. Anwendung von Auslandsrecht / Internationales Privatrecht. Rückverweisung
jur 884.5	Trunkenheit am Steuer / Gefährliche Verkehrsvergehen
jur 971.6	Katholisches Kirchenrecht. Dienstrecht
jur 289	Denkmalschutz / Baudenkmalschutz
jur 681	Eigentum
jur 998.84	Mozambique / Mosambik
jur 076-pw	Internationales Zwangsvollstreckungsrecht
jur 070.7	Internationales Wasserrecht. Reinhaltung
jur 618	Vertretung / Vollmacht / Treuhänderische Vertretung
jur 190.3	Erstattung / Ungerechtfertigte Bereicherung / Verwaltungsrecht. Geschäftsführung ohne Auftrag
jur 637.8	Schuldrechtlicher Vertrag - Einzelfragen
jur 872	Körperverletzung
jur 835-836	Patentrecht / Erfinderrecht
jur 637.2	Wegfall der Geschäftsgrundlage
jur 950.4	Kriminalpsychotherapie
jur 972	Katholisches Kirchenrecht. Gerichtsbarkeit
jur 385.5	Bergvermessung / Markscheidung / Bodenschätze. Ermittlung und Erschließung
jur 916.2	Vollzugsanstalt / Gefängnis
jur 960-974	Kirchenrecht
jur 120.6	Europarecht. Bankgeschäfte
jur 970.1	Katholisches Kirchenrecht / Kanonisches Recht
jur 049	Recht der Neuzeit
jur 677	Haftung der Beamten und Richter
jur 995.4	Jamaika
jur 965.5	Säkularisierung
jur 335.2	Außenwirtschaftsrecht - Einzelfragen
jur 273.2	Baumaterial / Baustoffe / Energieeinsparung
jur 950-952	Resozialisierung und Verbrechensverhütung
jur 613.4	Rechtsgeschäfte. Nichtigkeit / Rechtsgeschäfte. Anfechtung / Rechtsgeschäfte. Einwilligung
jur 200	Verwaltungsprozessrecht / Verwaltungsgerichtsbarkeit
jur 916.5	Strafgefangene. Rechtsstellung / Gefangenenarbeit / Strafgefangene. Fürsorge / Strafgefangene. Bildung / Strafgefangene. Weiterbildung / Straffälligenhilfe / Strafgefangene. Pädagogik / Gefangenenentlohnung
jur 996.82	Nepal
